id,title,release_date,revenue,genres
242354,I Passed for White,1960-03-18,0.0,['Drama']
39436,Sleepless,2001-01-05,0.0,"['Crime', 'Horror', 'Mystery', 'Thriller']"
277968,Me and Kaminski,2015-09-17,0.0,"['Comedy', 'Drama']"
127894,Do Not Disturb,2012-10-03,0.0,"['Comedy', 'Romance']"
37460,Raavan,2010-06-18,4200000.0,"['Action', 'Adventure', 'Crime', 'Drama', 'Romance', 'Thriller']"
26379,Paa,2009-12-04,0.0,"['Drama', 'Family', 'Foreign']"
27621,The Cheetah Girls: One World,2008-08-22,0.0,"['Comedy', 'Drama', 'Family', 'Music', 'TV Movie']"
102632,Rowdy Rathore,2012-06-01,31000000.0,['Action']
279973,Nowhere Safe,2014-10-05,0.0,"['TV Movie', 'Drama']"
210408,Aşk Kırmızı,2013-03-15,0.0,"['Drama', 'Romance']"
291157,Khoobsurat,2014-09-19,0.0,"['Comedy', 'Romance']"
275269,Wazir,2016-01-07,9200000.0,"['Thriller', 'Action']"
283589,Bang Bang!,2014-10-02,0.0,"['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller']"
258100,Approaching the Elephant,2015-02-20,0.0,['Documentary']
30117,Warlords of Atlantis,1978-05-01,0.0,"['Adventure', 'Fantasy', 'Science Fiction']"
86068,The House Where Evil Dwells,1982-05-14,0.0,['Horror']
313628,Love Forecast,2015-01-15,0.0,"['Comedy', 'Romance']"
138038,Girl vs. Monster,2012-10-12,0.0,"['Comedy', 'Family', 'Science Fiction']"
43856,The Rage of Paris,1938-06-09,0.0,['Comedy']
118026,Coicent,2011-02-25,0.0,[]
284050,Mr. Kaplan,2014-11-21,0.0,"['Drama', 'Comedy']"
105991,La Rizière,2012-05-02,0.0,[]
287497,The Lesson,2014-09-04,0.0,['Drama']
320420,Love Me,2014-04-06,0.0,['Documentary']
77194,The Boy Who Saw the Wind,2000-07-22,0.0,"['Adventure', 'Family', 'Animation', 'Fantasy']"
77855,Of Love and Other Demons,2009-03-26,0.0,['Drama']
48661,The Dog of Flanders,1997-03-15,0.0,"['Animation', 'Drama', 'Romance']"
204755,"Fuse, Memoirs of the Hunter Girl",2012-10-20,0.0,"['Action', 'Animation', 'Drama', 'History']"
16075,Great Expectations,1999-05-09,0.0,"['Drama', 'Romance']"
74842,Legend of the Millennium Dragon,2011-01-01,0.0,"['Adventure', 'Fantasy', 'Animation', 'Science Fiction']"
122198,Lines of Wellington,2012-10-13,0.0,"['Drama', 'History', 'War']"
173928,The Mystery of Sintra,2007-05-03,0.0,['Mystery']
24154,Miyori's Forest,2007-08-25,0.0,"['Drama', 'Animation', 'Fantasy']"
59297,Princess Arete,2001-08-01,0.0,"['Adventure', 'Animation', 'Fantasy']"
254277,Pixadores,2014-02-01,0.0,['Documentary']
321191,Chronicle of a Blood Merchant,2015-01-14,0.0,"['Romance', 'Drama', 'History']"
349176,Assassination Classroom,2015-03-21,0.0,"['Action', 'Adventure', 'Comedy', 'Science Fiction']"
374883,The Partisans,1963-02-21,0.0,['War']
350554,Cha Cha Cha,1989-01-20,0.0,[]
325173,Close Range,2015-12-11,0.0,"['Action', 'Crime']"
118236,The Great Manhunt,1950-09-11,0.0,"['Thriller', 'Drama']"
124122,Little Mother,1973-01-05,0.0,[]
49719,Zeppelin,1971-10-06,0.0,"['War', 'Adventure']"
198667,Man on Horseback,1969-06-07,0.0,[]
197053,Lana: Queen of the Amazons,1964-11-10,0.0,['Adventure']
113700,Lady of Vengeance,1957-08-01,0.0,['Drama']
83119,I Am a Camera,1955-07-21,0.0,['Drama']
16912,The Colditz Story,1955-01-25,0.0,['War']
225834,Operation Diplomat,1953-12-01,0.0,['Drama']
86942,Tusk,1980-03-01,0.0,[]
74884,Vanessa,1977-03-10,0.0,['Drama']
60181,Blood on the Streets,1974-10-23,0.0,"['Action', 'Crime', 'Drama']"
143355,The Battle of Sutjeska,1973-07-31,0.0,['War']
29982,Unrelated,2007-10-18,0.0,['Drama']
360626,Prescription: Murder,1968-02-20,0.0,[]
215408,The Aviators,2009-06-19,0.0,['Animation']
362703,Diablo,2016-01-08,0.0,"['Action', 'Adventure', 'Thriller', 'Western']"
289190,Felt,2014-09-18,0.0,"['Drama', 'Romance', 'Horror']"
54657,Lava Kusa-The Warrior Twins,2010-10-08,0.0,['Animation']
347767,The Entity,2015-01-22,0.0,['Horror']
57393,Africa United,2010-10-22,0.0,"['Drama', 'Action', 'Comedy', 'Foreign']"
67339,Kung Fu Zombie,1981-10-01,0.0,"['Action', 'Horror', 'Comedy']"
253353,Hannah Montana & Miley Cyrus: Best of Both Worlds Concert,2008-02-01,0.0,"['Documentary', 'Music']"
32643,The Love Bug,1997-11-29,0.0,"['Fantasy', 'Adventure', 'Comedy', 'Family']"
31237,Morning Light,2008-03-12,0.0,['Documentary']
342502,AWOL-72,2015-08-07,0.0,['Thriller']
55949,Vampirella,1996-09-28,0.0,"['Horror', 'Science Fiction']"
222932,The Deathhead Virgin,1974-01-01,0.0,['Horror']
103851,I Like to Hurt People,1985-06-01,0.0,"['Comedy', 'Documentary']"
243442,Un fantastico via vai,2013-12-12,0.0,['Comedy']
196398,2 Autumns 3 Winters,2013-10-11,0.0,"['Drama', 'Comedy']"
267310,The Decent One,2014-02-09,0.0,['Documentary']
256735,The Husband She Met Online,2013-10-26,0.0,"['Drama', 'Mystery', 'Thriller']"
5953,The Lady in the Car with Glasses and a Gun,1970-10-22,0.0,['Drama']
266249,Das Lied einer Nacht,1932-11-06,0.0,['Comedy']
354105,The Old Devil,1933-01-01,0.0,['Drama']
258384,Flight into Darkness,1935-10-22,0.0,['Drama']
259325,The Woman I Love,1937-04-15,0.0,['Drama']
61046,Tovarich,1937-12-25,0.0,"['Romance', 'Comedy', 'Drama']"
159849,Why We Fight: Divide and Conquer,1943-01-01,0.0,['Documentary']
193321,The Deep Blue Sea,1955-11-01,0.0,"['Drama', 'Romance']"
371759,Doctor Who: The Husbands of River Song,2015-12-25,0.0,"['Drama', 'Science Fiction', 'Comedy']"
288463,The Guvnors,2014-06-24,0.0,"['Crime', 'Thriller']"
115547,The Rise & Fall of a White Collar Hooligan,2012-05-07,0.0,"['Thriller', 'Crime']"
333675,Band of Robbers,2016-01-15,0.0,"['Adventure', 'Comedy', 'Crime', 'Thriller']"
272548,Moonwalkers,2015-03-14,0.0,['Comedy']
140229,The Girl and Death,2012-11-15,0.0,"['Drama', 'Romance']"
361671,Ellis,2015-10-04,0.0,['Drama']
245697,The Wicked Uncle,2011-10-26,0.0,"['Drama', 'Comedy']"
294825,Rumors of Wars,2014-05-02,0.0,['Thriller']
61662,In girum imus nocte et consumimur igni,1978-03-12,0.0,['Documentary']
31343,Can Dialectics Break Bricks?,1973-01-01,0.0,[]
150049,The New Watchdogs,2012-01-10,0.0,['Documentary']
13713,Jean-Philippe,2006-04-05,0.0,['Comedy']
347155,Las aventuras de Oliver Twist,1987-09-06,0.0,['Animation']
38883,Protect and Serve,2010-01-03,0.0,"['Crime', 'Comedy', 'Action']"
322317,Christ lives in Siberia,2015-01-28,0.0,['Documentary']
236570,The Battle Of The Villa Fiorita,1965-05-26,0.0,['Drama']
84782,Don Quixote,1957-05-23,0.0,['Drama']
277631,Birch Interval,1976-05-02,0.0,['Drama']
329407,Kansas: Miracles Out Of Nowhere,2015-03-24,0.0,"['Documentary', 'Music']"
135307,Derrick contre Superman,1992-12-23,0.0,['Comedy']
212753,Empire of Dirt,2013-11-22,0.0,['Drama']
358238,Aimy in a Cage,2016-01-08,0.0,"['Drama', 'Fantasy', 'Science Fiction']"
376823,Trophy Kids,2013-12-04,0.0,['Documentary']
303665,Journey to Le Mans,2014-10-23,0.0,['Documentary']
104041,Mousey,1974-05-24,0.0,"['TV Movie', 'Action', 'Drama']"
86232,An American Tragedy,1931-08-22,0.0,"['Drama', 'Romance']"
139712,Marx Reloaded,2011-01-01,0.0,[]
106739,Low & Clear,2012-03-01,0.0,['Documentary']
372113,Ahwak,2015-09-24,0.0,[]
150054,Light of My Eyes,2010-05-10,0.0,[]
321974,Janis: Little Girl Blue,2015-09-09,0.0,"['Documentary', 'Music']"
80970,Schoolgirl Hitchhikers,1973-08-16,0.0,"['Thriller', 'Comedy', 'Crime', 'Drama']"
253150,Plastic Galaxy: The Story of Star Wars Toys,2014-01-15,0.0,['Documentary']
137333,Uncanny,2015-01-31,0.0,"['Drama', 'Science Fiction', 'Thriller']"
371492,Tomorrow,2015-12-02,43471.0,['Documentary']
340401,Potato Salad: Don't Ask!,2015-07-23,0.0,"['Horror', 'Comedy']"
273167,The Spy with a Cold Nose,1966-12-19,0.0,[]
71445,The Bay Boy,1984-09-06,0.0,['Drama']
293006,Aliens on the Moon: The Truth Exposed,2014-01-01,0.0,['Documentary']
377206,Army Dog,2016-01-12,0.0,['Action']
249926,The 7:39,2014-01-06,0.0,"['Romance', 'Drama']"
72054,All for One,2011-02-10,0.0,['Comedy']
86987,Jackpot,2011-12-02,0.0,"['Action', 'Comedy', 'Crime']"
89877,The Reunion,2011-10-13,0.0,['Comedy']
270724,The Breakup Guru,2014-06-27,106640000.0,"['Romance', 'Comedy']"
286687,Love Lesson,2013-12-05,0.0,"['Romance', 'Drama']"
76764,Who?,1974-04-18,0.0,"['Science Fiction', 'Drama']"
151687,Charlie Muffin,1979-12-11,0.0,"['Drama', 'Thriller', 'TV Movie']"
279006,Kent State,1981-02-08,0.0,[]
284467,Jigsaw,1968-06-05,0.0,"['Thriller', 'Mystery']"
180813,One Track Heart: The Story of Krishna Das,2013-05-08,0.0,"['Documentary', 'Music']"
356994,Wire Cutters,2014-07-26,0.0,['Animation']
198890,Madalena,1960-08-31,0.0,"['Drama', 'Comedy', 'Music']"
315880,The Correspondence,2016-01-14,0.0,"['Romance', 'Drama']"
340176,Tag,2015-07-11,0.0,"['Horror', 'Thriller']"
361854,The Dark Side of the Moon,2016-01-14,0.0,['Thriller']
173056,100 Yen: The Japanese Arcade Experience,2012-08-30,0.0,['Documentary']
23382,Dark Country,2009-10-05,0.0,"['Crime', 'Horror', 'Thriller']"
286697,Songs From the North,2014-08-08,0.0,[]
85696,We'll Take Manhattan,2012-03-03,0.0,"['Drama', 'Romance']"
92189,The Mark of the Hawk,1957-12-01,0.0,[]
220075,Nine Muses of Star Empire,2014-09-25,0.0,['Documentary']
53766,Why Change Your Wife?,1920-05-21,0.0,"['Comedy', 'Drama', 'Romance']"
130275,Miss Lulu Bett,1921-11-01,0.0,"['Comedy', 'Drama']"
124527,Face the Music,1954-01-29,0.0,"['Crime', 'Drama']"
155336,Fuck for Forest,2012-11-23,0.0,[]
85611,The Stranglers of Bombay,1959-12-04,0.0,"['Action', 'Adventure', 'History']"
3025,The Two Faces of Dr. Jekyll,1960-10-24,0.0,"['Horror', 'Science Fiction', 'Romance']"
76817,A Journey into Bliss,2004-04-16,0.0,"['Comedy', 'Fantasy']"
187442,Asu Mare,2013-04-11,0.0,['Comedy']
345875,The Abandoned,2016-01-08,0.0,"['Thriller', 'Horror', 'Mystery']"
279997,I Survived a Zombie Holocaust,2014-08-25,0.0,"['Comedy', 'Horror']"
85032,Kotoko,2011-11-26,0.0,"['Drama', 'Horror']"
313985,The West,1996-09-15,0.0,[]
68184,Cougar Hunting,2011-04-22,0.0,"['Comedy', 'Romance']"
40768,Flag Wars,2003-05-01,0.0,['Documentary']
253304,Evaporating Borders,2014-03-11,0.0,['Documentary']
79997,80 Million,2011-11-25,0.0,"['Action', 'Drama', 'History']"
50526,Beats of Freedom,2009-03-12,0.0,"['Documentary', 'Foreign', 'Music']"
77600,Jasne Błękitne Okna,2007-01-07,0.0,[]
79516,TEKKEN: Blood Vengeance,2011-07-26,0.0,"['Action', 'Animation']"
360627,Columbo - Ransom for a Dead Man,1973-01-01,0.0,[]
36620,Splinters,2008-01-01,0.0,"['Horror', 'Thriller', 'Documentary']"
26314,"Job, czyli ostatnia szara komórka",2006-11-03,0.0,['Comedy']
176535,All Will Be Well,2007-10-05,0.0,['Drama']
74921,Ajlawju,1999-06-18,0.0,[]
153266,Happy New York,1997-09-27,0.0,['Comedy']
78326,Black Thursday,2011-02-25,0.0,['Thriller']
58553,Porno,1990-01-26,0.0,"['Comedy', 'Romance']"
36626,Mr. Kuka's Advice,2008-07-05,0.0,['Comedy']
31855,Destined for Blues,2005-08-01,0.0,"['Drama', 'Music']"
13274,Last Order: Final Fantasy VII,2005-09-13,0.0,"['Action', 'Adventure', 'Animation']"
16907,Naruto the Movie: Ninja Clash in the Land of Snow,2004-08-21,0.0,"['Comedy', 'Action', 'Animation', 'Adventure']"
209385,Walesa: Man of Hope,2013-09-05,0.0,['Drama']
36377,General Nil,2009-04-17,0.0,[]
144942,Top Gear: The Worst Car In the History of the World,2012-11-19,0.0,"['Comedy', 'TV Movie']"
176037,Supermarket,2012-12-28,0.0,['Thriller']
329550,"Dzień dobry, kocham cię!",2014-11-07,0.0,"['Comedy', 'Romance']"
38941,How Much Does the Trojan Horse Weigh?,2008-12-26,0.0,[]
282768,Maicol Jecson,2014-07-19,0.0,['Comedy']
90909,Sisyphus,1974-10-01,0.0,['Animation']
93862,Goodbye Gemini,1970-08-06,0.0,"['Drama', 'Foreign']"
152388,Vendetta for the Saint,1969-01-05,0.0,[]
85434,Frozen Silence,2011-12-16,0.0,"['War', 'Mystery', 'Drama']"
169009,Bridge To Terabithia,1985-02-04,0.0,"['Drama', 'Family', 'Fantasy']"
285011,Broken Strings,1940-01-01,0.0,"['Music', 'Drama']"
110372,Descendents,2008-04-07,0.0,"['Horror', 'Thriller', 'Science Fiction', 'Foreign']"
48431,Trouble,2005-03-09,0.0,['Thriller']
108246,Forty Little Mothers,1940-04-26,0.0,['Drama']
133255,Harlem Rides the Range,1939-02-01,0.0,['Western']
63654,Ko,2011-04-22,0.0,"['Action', 'Family', 'Thriller']"
71918,King,2008-12-25,0.0,"['Action', 'Comedy', 'Crime']"
106495,Little Big Shot,1935-09-07,0.0,"['Comedy', 'Crime', 'Drama']"
54242,Mickey,1918-08-01,8000000.0,"['Comedy', 'Drama']"
190183,Midnight Shadow,1939-01-01,0.0,['Mystery']
165462,Miracle in Harlem,1948-11-29,0.0,"['Romance', 'Mystery']"
156981,Old 37,2015-03-21,0.0,['Horror']
193439,Smugglers' Cove,1948-10-10,0.0,"['Comedy', 'Action']"
257907,Spirit of Youth,1938-04-01,0.0,['Drama']
267483,Swing!,1938-04-29,0.0,['Drama']
284514,Spy Time,2015-09-04,0.0,"['Action', 'Comedy']"
351145,Retribution,2015-09-25,0.0,['Thriller']
38057,The Secret of the Magic Gourd,2007-06-29,0.0,"['Drama', 'Family', 'Foreign']"
113843,Woman's World,1954-09-30,0.0,['Drama']
218221,The Garden of Women,1954-03-16,0.0,['Drama']
339790,Burroughs: The Movie,1983-10-08,0.0,['Documentary']
126423,A Poem is a Naked Person,1974-01-01,0.0,['Documentary']
322400,Faces of November,1964-01-01,0.0,['Documentary']
153444,David Golder,1931-03-06,0.0,[]
184819,Poil de Carotte,1925-12-22,0.0,"['Drama', 'Comedy']"
84248,La Tête d'un Homme,1933-02-18,0.0,"['Crime', 'Mystery', 'Thriller']"
42690,Diabolically Yours,1967-12-22,0.0,"['Mystery', 'Crime', 'Drama', 'Thriller']"
115162,Chair de poule,1963-11-13,0.0,"['Crime', 'Drama']"
5067,The Burning Court,1962-03-20,0.0,"['Horror', 'Drama', 'Mystery']"
84035,Boulevard,1960-11-30,0.0,[]
76777,Marie-Octobre,1959-04-24,0.0,"['Mystery', 'Drama']"
76775,Lovers of Paris,1957-10-18,0.0,['Drama']
76772,Deadlier Than the Male,1956-04-13,0.0,"['Drama', 'Thriller']"
147360,Marianne of My Youth,1955-03-18,0.0,['Drama']
4709,Holiday for Henrietta,1952-12-17,0.0,['Comedy']
68754,Under the Paris Sky,1951-03-28,0.0,['Drama']
43462,Panic,1947-01-15,0.0,['Drama']
46184,Destiny,1944-12-22,0.0,['Crime']
116712,Flesh and Fantasy,1943-10-29,0.0,"['Drama', 'Fantasy', 'Romance']"
64418,The Phantom Carriage,1939-09-07,0.0,[]
92254,La Fin du Jour,1939-03-24,0.0,"['Comedy', 'Drama']"
169479,The Golem,1936-02-13,0.0,[]
105549,Maria Chapdelaine,1934-12-14,0.0,"['Romance', 'Drama']"
47612,Au bonheur des dames,1930-07-03,0.0,"['Comedy', 'Drama']"
92413,Poil de Carotte,1932-11-03,0.0,['Drama']
214600,Le mystère de la tour Eiffel,1928-01-06,0.0,[]
348678,A Man Called Ove,2015-12-25,3371692.0,"['Comedy', 'Drama']"
238985,Hiawatha,1952-12-28,0.0,"['Drama', 'Romance', 'Western']"
55873,Tarzan and the Leopard Woman,1946-01-01,0.0,"['Action', 'Adventure', 'Romance']"
163312,The Forest,2009-09-01,0.0,['Drama']
352024,A Gentle Spirit,1987-01-01,0.0,['Animation']
67018,The Image,1975-09-10,0.0,['Drama']
24041,El Cortez,2006-10-05,0.0,"['Drama', 'Thriller']"
134409,Decoding Deepak,2012-03-11,0.0,['Documentary']
334878,Blind Date,2015-05-06,0.0,['Comedy']
173080,Graveyard Shift,1987-06-12,0.0,['Horror']
46695,Witchcraft,1989-05-02,0.0,['Horror']
84951,Witchcraft II: The Temptress,1990-05-20,0.0,['Horror']
57845,Mandroid,1993-08-18,0.0,"['Science Fiction', 'Horror', 'Action']"
79500,Prehysteria!,1993-06-30,0.0,"['Family', 'Drama', 'Fantasy', 'Comedy', 'Science Fiction']"
47360,Deathstalker and the Warriors from Hell,1988-01-01,0.0,"['Action', 'Adventure', 'Fantasy']"
47363,Deathstalker IV: Match of Titans,1991-07-13,0.0,"['Action', 'Adventure', 'Fantasy']"
28920,Dream a Little Dream 2,1995-01-01,0.0,"['Comedy', 'Science Fiction']"
359807,Chico - Artista Brasileiro,2015-11-26,0.0,['Documentary']
56589,The Seventh Company Outdoors,1977-12-07,0.0,['Comedy']
259835,Kindar the Invulnerable,1965-03-05,0.0,"['Action', 'Adventure']"
373355,The Lovers and the Despot,2016-09-23,0.0,['Documentary']
373451,Michael Jackson's Journey from Motown to Off the Wall,2016-02-06,0.0,"['Music', 'Documentary']"
326094,Wiener-Dog,2016-06-24,0.0,['Comedy']
276905,Norm of the North,2016-01-14,17062499.0,"['Adventure', 'Animation', 'Comedy', 'Family']"
323675,Ride Along 2,2016-01-14,124827316.0,"['Action', 'Comedy']"
312669,Maggie's Plan,2016-04-27,3351735.0,"['Drama', 'Comedy', 'Romance']"
377565,Notias,2016-01-14,0.0,"['Comedy', 'Drama']"
53301,Toss-Up,2004-09-24,0.0,['Drama']
47367,According to Pereira,1996-01-01,0.0,[]
59264,Silvio Forever,2011-03-25,0.0,[]
27069,The Raspberry Reich,2004-01-17,0.0,"['Drama', 'Action', 'Comedy', 'Thriller']"
366924,Batman: Bad Blood,2016-03-22,0.0,"['Action', 'Animation', 'Science Fiction']"
27748,15: The Movie,2003-04-27,0.0,"['Comedy', 'Crime', 'Drama', 'Foreign']"
256102,To Singapore with Love,2013-07-10,0.0,['Documentary']
85268,Cleopatra Wong,1978-11-10,0.0,"['Drama', 'Action']"
320005,Under Electric Clouds,2015-02-10,80551.0,"['Drama', 'Science Fiction']"
211845,The Bible,2013-03-03,0.0,['Drama']
136716,Hollywood on Trial,1976-11-01,0.0,[]
204269,I'm a Stranger Here Myself,1975-01-17,0.0,['Documentary']
79911,Weasels Rip My Flesh,1979-01-01,0.0,"['Horror', 'Science Fiction']"
309968,Twisted Seduction,2010-01-01,0.0,"['Comedy', 'Thriller', 'Romance']"
276898,Spanish Lake,2014-06-13,0.0,['Documentary']
217587,Being Ginger,2013-08-25,0.0,['Documentary']
158431,Slow Burn,2000-09-12,0.0,"['Adventure', 'Thriller']"
46442,Keep Surfing,2009-06-25,0.0,['Documentary']
53290,Plastic Planet,2009-09-15,0.0,"['Documentary', 'Foreign']"
187633,The Conquest of Mycenae,1963-04-22,0.0,"['Drama', 'Adventure']"
211139,The Lion of Thebes,1964-06-27,0.0,"['Drama', 'Action', 'Adventure']"
95838,Blood for a Silver Dollar,1965-08-08,0.0,"['Western', 'Action', 'Romance']"
274817,Wood Job!,2014-05-10,0.0,"['Foreign', 'Drama', 'Comedy']"
3692,Secret Agent Super Dragon,1966-02-17,0.0,"['Action', 'Adventure']"
73477,For a Few Extra Dollars,1966-10-07,0.0,"['Western', 'War']"
112570,Wanted,1967-03-22,0.0,"['Drama', 'Western', 'Romance', 'Action']"
56083,Hermanoteu In the Land of Godah,2009-11-26,0.0,['Comedy']
43036,Mill of the Stone Women,1960-08-30,0.0,"['Horror', 'Science Fiction']"
67083,BaadAsssss Cinema,2002-01-01,0.0,"['Action', 'Documentary']"
87943,Sisters in Law,2005-09-03,0.0,['Documentary']
162505,One Way or Another,1978-04-02,0.0,"['Documentary', 'Drama']"
63318,"One Sings, the Other Doesn't",1977-03-09,0.0,['Drama']
85729,My Boyfriend an Angel,2011-12-20,0.0,"['Comedy', 'Romance', 'Fantasy']"
255396,Yardbird,2012-05-16,0.0,[]
319888,Eddie the Eagle,2016-02-26,46152411.0,"['Comedy', 'Drama', 'History']"
375290,Airlift,2016-01-22,32000000.0,"['Thriller', 'Action', 'Drama', 'History']"
376047,Fitoor,2016-02-12,0.0,"['Romance', 'Drama']"
145373,If You Want to Live... Shoot!,1968-01-07,0.0,['Western']
145379,No Graves on Boot Hill,1968-11-23,0.0,['Western']
74197,No Room To Die,1969-01-01,0.0,['Western']
149691,Kill Django...Kill First,1971-02-05,0.0,['Western']
150708,Terrible Day of the Big Gundown,1971-06-26,0.0,['Western']
222619,The Flash 2 - Revenge of the Trickster,1991-09-18,0.0,"['Action', 'Fantasy', 'Science Fiction']"
26703,Dracula's Dog,1978-06-01,0.0,['Horror']
264036,Heavenly Judgement,2012-05-31,0.0,[]
104081,The Lighthouse,1998-04-16,0.0,"['Drama', 'Foreign']"
64462,Sammy and Me,2002-07-11,0.0,"['Drama', 'Comedy', 'Romance', 'Foreign']"
65795,The Education of Fairies,2006-06-23,0.0,['Drama']
161024,Lovely Loneliness,2009-03-05,0.0,[]
35411,The Dancer and the Thief,2009-11-27,0.0,"['Drama', 'Foreign']"
109690,En fuera de juego,2012-06-01,0.0,[]
222030,Violet,2014-02-02,0.0,[]
42107,Chicken Ranch,1983-01-01,0.0,['Documentary']
331962,Exposed,2016-01-22,1787926.0,"['Drama', 'Crime', 'Thriller']"
27428,Bloody Reunion,2006-08-03,0.0,"['Mystery', 'Horror', 'Thriller']"
273973,Carpet Racers,2009-01-01,0.0,['Documentary']
301729,Terminus,2015-01-30,0.0,"['Science Fiction', 'Thriller', 'Fantasy']"
224885,Red Wing,2013-10-04,0.0,['Drama']
165718,Kick-heart,2013-05-01,0.0,"['Animation', 'Comedy', 'Romance']"
329805,My King,2015-10-21,282000.0,"['Drama', 'Romance']"
83617,Fluke,2008-10-23,0.0,['Comedy']
276883,The Homestretch,2014-06-19,0.0,['Documentary']
320181,The Perfect 46,2014-10-28,0.0,"['Science Fiction', 'Drama']"
283710,Fires on the Plain,2014-08-30,0.0,"['Drama', 'History']"
29351,Satanik,1968-01-01,0.0,"['Horror', 'Science Fiction']"
255575,Parviz,2012-09-23,0.0,[]
127468,The Amateur,1999-04-22,0.0,[]
291154,Daawat-e-Ishq,2014-09-05,0.0,"['Drama', 'Romance', 'Comedy']"
261815,Five Star,2014-04-17,0.0,['Drama']
44554,A Man Called Hero,1999-07-17,0.0,"['Drama', 'Action', 'Adventure']"
273899,Stonewall,2015-09-18,187674.0,['Drama']
337029,Frankenstein,2015-10-30,0.0,"['Horror', 'Thriller']"
345235,Monk Comes Down the Mountain,2015-07-03,0.0,"['Action', 'Comedy']"
336807,Fatima,2015-10-07,0.0,['Drama']
70412,Blind Woman's Curse,1970-06-20,0.0,"['Foreign', 'Crime', 'Horror', 'Drama', 'Action']"
38268,The War in Space,1977-12-17,0.0,"['Adventure', 'Science Fiction', 'Action']"
35021,The Old Fairy Tale: When the Sun Was God,2003-09-19,0.0,"['Drama', 'Fantasy']"
301744,Bloodsuckers,1991-01-01,0.0,"['Thriller', 'Horror']"
97666,What a Mess!,1995-06-06,0.0,['Comedy']
220029,When I'm Sixty-four,2004-08-04,0.0,"['Drama', 'TV Movie']"
157293,ABCD (Any Body Can Dance),2013-02-07,222000.0,"['Drama', 'Music']"
187737,Il terrorista,1963-10-25,0.0,[]
220176,The Face Reader,2013-09-11,0.0,"['Drama', 'History']"
377136,Liquidation,2007-01-10,0.0,[]
156220,The Staircase II: The Last Chance,2012-11-15,0.0,['Documentary']
67198,Bloodworth,2010-02-06,0.0,"['Drama', 'Romance']"
333387,The Wannabe,2015-12-04,0.0,"['Thriller', 'Mystery', 'Crime', 'Drama']"
362057,Martyrs,2016-01-22,0.0,"['Drama', 'Horror', 'Thriller']"
353378,Big Stone Gap,2014-10-09,0.0,"['Romance', 'Comedy']"
300792,Racing Extinction,2015-01-24,0.0,"['Adventure', 'Documentary']"
348069,Capital C,2015-09-24,0.0,['Documentary']
40700,I Give My First Love to You,2009-10-24,0.0,"['Drama', 'Comedy', 'Romance']"
323435,One & Two,2015-08-01,0.0,"['Thriller', 'Drama', 'Fantasy']"
360030,Lo and Behold: Reveries of the Connected World,2016-03-04,0.0,['Documentary']
378092,Kill Kane,2016-03-01,0.0,"['Thriller', 'Crime']"
378263,Addicted to Sexting,2015-11-17,0.0,['Documentary']
291851,Field of Lost Shoes,2015-03-30,0.0,"['Drama', 'History', 'War', 'Action']"
50938,Hello Stranger,2010-08-19,0.0,"['Drama', 'Romance', 'Comedy']"
117316,Strangers,2007-06-06,0.0,"['Drama', 'Romance', 'Thriller']"
352156,Looking for Grace,2016-01-26,0.0,['Drama']
38677,Adhurs,2010-01-13,0.0,"['Action', 'Comedy', 'Drama']"
25366,Methadonia,2005-10-06,0.0,['Documentary']
340243,All Mistakes Buried,2015-05-14,0.0,"['Drama', 'Thriller']"
139777,World Without End,2012-01-01,0.0,"['Drama', 'History', 'Romance']"
378350,The Mine,2016-01-22,0.0,['Drama']
281968,La Sapienza,2014-08-01,0.0,['Drama']
333658,Seeds of Yesterday,2015-04-12,0.0,"['TV Movie', 'Drama']"
224243,Soulmate,2013-10-18,0.0,"['Horror', 'Mystery']"
321258,The Boy,2016-01-22,64188367.0,"['Horror', 'Mystery', 'Thriller']"
343795,90 Minutes in Heaven,2015-09-11,4842699.0,['Drama']
119586,Vampire Hookers,1978-07-01,0.0,"['Comedy', 'Horror', 'Foreign']"
339547,Jeruzalem,2016-01-22,0.0,['Horror']
285697,Horse Money,2014-08-13,0.0,['Drama']
138022,Blood in the Face,1991-02-27,0.0,['Documentary']
270357,The Carboard Bernini,2012-10-12,0.0,['Documentary']
340255,Welcome to Happiness,2015-04-27,0.0,"['Fantasy', 'Comedy', 'Drama']"
48242,Hundra,1983-01-01,0.0,"['Adventure', 'Fantasy', 'Action', 'Science Fiction', 'Foreign']"
29695,iMurders,2008-08-09,0.0,"['Drama', 'Horror', 'Mystery', 'Thriller']"
217471,Medeas,2013-09-01,0.0,[]
87737,Autoerotic,2011-07-22,0.0,"['Drama', 'Romance']"
44563,"Semen, a Love Sample",2005-01-01,0.0,"['Comedy', 'Romance', 'Foreign']"
268350,Romance on the Run,1938-05-11,0.0,"['Comedy', 'Mystery']"
334146,Genetic Me,2014-11-06,0.0,[]
346170,The Chosen,2015-07-23,0.0,"['Horror', 'Thriller']"
72790,Ride or Die,2003-11-04,0.0,"['Action', 'Comedy', 'Thriller', 'Crime', 'Music', 'Romance']"
279096,Lazer Team,2016-01-27,0.0,"['Action', 'Comedy', 'Science Fiction']"
145385,Last Hippie Standing,2002-03-31,0.0,[]
111561,The 30 Foot Bride of Candy Rock,1959-08-06,0.0,['Comedy']
155556,Blood Brother,2013-01-20,0.0,['Documentary']
