director_id,name
15264,Razvan Marculescu
15265,Raúl Arévalo
15266,Raúl Campos
15267,Raúl Fuentes
15268,Raúl Rodríguez Peila
15269,Raúl Ruiz
15270,Raúl de la Fuente
15271,Reb Braddock
15272,Rebecca Cammisa
15273,Rebecca Chaiklin
15274,Rebecca Cremona
15275,Rebecca Daly
15276,Rebecca Harrell
15277,Rebecca Harrell Tickell
15278,Rebecca Johnson
15279,Rebecca Miller
15280,Rebecca Parrish
15281,Rebecca Richman Cohen
15282,Rebecca Thomas
15283,Rebecca Zlotowski
15284,Reed Cowan
15285,Reed Morano
15286,Reem Kherici
15287,Reema Kagti
15288,Reese Eveneshen 
15289,Reg Traviss
15290,Regan Hall
15291,Regardt van den Bergh
15292,Reggie Rock Bythewood
15293,Regina Crosby
15294,Regina Russell Banali
15295,Regina Schilling
15296,Reginald Barker
15297,Reginald Beck
15298,Reginald Harkema
15299,Reginald Hudlin
15300,Reginald Le Borg
15301,Reha Erdem
15302,Reiko Okuyama
15303,Rein Raamat
15304,Reinert Kiil
15305,Reinhard Klooss
15306,Reinhold Schünzel
15307,Reinier van Brummelen
15308,Reinout Oerlemans
15309,Relic
15310,Remo D'Souza
15311,Remy van Heugten
15312,Renars Vimba
15313,Renat Davletyarov
15314,Renata Litvinova
15315,Renato Castellani
15316,Renato Ciasca
15317,Renato De Maria
15318,Renato Polselli
15319,Rene Daalder
15320,Rene Martinez Jr.
15321,Rene Perez
15322,Renee Tajima-Pena
15323,Renny Harlin
15324,Renny Rye
15325,Renos Haralambidis
15326,Renpei Tsukamoto
15327,Renzo Arbore
15328,Renzo Martens
15329,Renzo Martinelli
15330,Renzo Merusi
15331,René Bonnière
15332,René Cardona
15333,René Cardona Jr.
15334,René Clair
15335,René Clément
15336,René Féret
15337,René Gainville
15338,René Goscinny
15339,René Laloux
15340,René Manzor
15341,René Pinnell
15342,René Sampaio
15343,René Vilbre
15344,René Viénet
15345,Reshef Levy
15346,Reto Salimbeni
15347,Reuben Atlas
15348,Reverge Anselmo
15349,Rex Ingram
15350,Rex Piano
15351,Reynaldo Rodriguez
15352,Reynaldo Villalobos
15353,Reynir Lyngdal
15354,Reza Bagher
15355,Reza Memari
15356,Rezo Chkheidze
15357,Rezo Gigineishvili
15358,Rhian Skirving
15359,Rhys Davies
15360,Rhys Thomas
15361,Riad Sattouf
15362,Rian Johnson
15363,Ribhu Dasgupta
15364,Ric Burns
15365,Ric Esther Bienstock
15366,Ric Klass
15367,Ric Roman Waugh
15368,Ric Serena
15369,Ricardo Curtis
15370,Ricardo Darín
15371,Ricardo Herrera
15372,Ricardo Larraín
15373,Ricardo Maldonado
15374,Ricardo Ramón
15375,Ricardo Trogi
15376,Ricardo de Montreuil
15377,Riccardo Donna
15378,Riccardo Freda
15379,Riccardo Milani
15380,Riccardo Paoletti
15381,Riccardo Pellizzeri
15382,Rich Christiano
15383,Rich Correll
15384,Rich Cowan
15385,Rich Fox
15386,Rich Mallery
15387,Rich Moore
15388,Rich Murray
15389,Rich Peppiatt
15390,Rich Thorne
15391,Rich Wilkes
15392,Richard A. Colla
15393,Richard Ashe
15394,Richard Attenborough
15395,Richard Ayoade
15396,Richard Bartlett
15397,Richard Bates Jr.
15398,Richard Bell
15399,Richard Benjamin
15400,Richard Benner
15401,Richard Berge
15402,Richard Berry
15403,Richard Blackburn
15404,Richard Boden
15405,Richard Boleslawski
15406,Richard Bracewell
15407,Richard Brander
15408,Richard Brandes
15409,Richard Brooks
15410,Richard C. Bennett
15411,Richard C. Kahn
15412,Richard C. Parish
15413,Richard C. Sarafian
15414,Richard Carpenter
15415,Richard Chase
15416,Richard Ciupka
15417,Richard Clabaugh
15418,Richard Claus
15419,Richard Compton
15420,Richard Condie
15421,Richard Crudo
15422,Richard Curson Smith
15423,Richard Curtis
15424,Richard Dale
15425,Richard Danto
15426,Richard Day
15427,Richard De Aragues
15428,Richard Dembo
15429,Richard Desjardins
15430,Richard Dewey
15431,Richard Donner
15432,Richard Dutcher
15433,Richard E. Cunha
15434,Richard E. Grant
15435,Richard Elfman
15436,Richard Eyre
15437,Richard Farrell
15438,Richard Fleischer
15439,Richard Franklin
15440,Richard Friedenberg
15441,Richard Friedman
15442,Richard Gabai
15443,Richard Gale
15444,Richard Glatzer
15445,Richard Goldgewicht
15446,Richard Gordon
15447,Richard Gray
15448,Richard Greenberg
15449,Richard Griffin
15450,Richard H. Prince
15451,Richard Hankin
15452,Richard Harrah
15453,Richard Hawkins
15454,Richard Hobert
15455,Richard Holm
15456,Richard Howard
15457,Richard Irving
15458,Richard J. Lewis
15459,Richard Jefferies
15460,Richard Jobson
15461,Richard Kelly
15462,Richard Kern
15463,Richard Kwietniowski
15464,Richard L. Bare
15465,Richard LaGravenese
15466,Richard Ladkani
15467,Richard Lang
15468,Richard Laxton
15469,Richard LeMay
15470,Richard Leacock
15471,Richard Ledes
15472,Richard Lester
15473,Richard Levine
15474,Richard Linklater
15475,Richard Loncraine
15476,Richard Lowenstein
15477,Richard Mans
15478,Richard Marquand
15479,Richard Martin
15480,Richard McGuire
15481,Richard Mears
15482,Richard Meech
15483,Richard Moore
15484,Richard Murphy
15485,Richard Oswald
15486,Richard Parry
15487,Richard Pearce
15488,Richard Pepin
15489,Richard Press
15490,Richard Pryor
15491,Richard Quine
15492,Richard Raaphorst
15493,Richard Ramsey
15494,Richard Ray Perez
15495,Richard Raymond
15496,Richard Rich
15497,Richard Robbins
15498,Richard Robinson
15499,Richard Rosson
15500,Richard Roxburgh
15501,Richard Rush
15502,Richard Sale
15503,Richard Schechner
15504,Richard Schenkman
15505,Richard Schickel
15506,Richard Schlansker
15507,Richard Sears
15508,Richard Shepard
15509,Richard Speight Jr.
15510,Richard Spence
15511,Richard Stanley
15512,Richard Starzack
15513,Richard T. Heffron
15514,Richard Talmadge
15515,Richard Tanne
15516,Richard Temtchine
15517,Richard Thorpe
15518,Richard Trank
15519,Richard Tuggle
15520,Richard Van Vleet
15521,Richard Viktorov
15522,Richard W. Bean
15523,Richard W. Haines
15524,Richard W. Munchkin
15525,Richard Wallace
15526,Richard Wenk
15527,Richard Wherrett
15528,Richard Whorf
15529,Richard Williams
15530,Richard Wilson
15531,Richard Yeung Kuen
15532,Richie Adams
15533,Richie Keen
15534,Richie Mehta
15535,Richie Smyth
15536,Rick Alverson
15537,Rick Avery
15538,Rick Barnes
15539,Rick Beyer
15540,Rick Bieber
15541,Rick Bota
15542,Rick Caine
15543,Rick Castro
15544,Rick Ernst
15545,Rick Famuyiwa
15546,Rick Friedberg
15547,Rick Goldsmith
15548,Rick Harper
15549,Rick Hauser
15550,Rick Jacobson
15551,Rick King
15552,Rick McKay
15553,Rick Mele
15554,Rick Minnich
15555,Rick Morales
15556,Rick Moranis
15557,Rick Ostermann
15558,Rick Popko
15559,Rick Ray
15560,Rick Reinert
15561,Rick Roessler
15562,Rick Rosenthal
15563,Rick Rowley
15564,Rick Sloane
15565,Rick Stevenson
15566,Rick de Oliveira
15567,Rickard Petrelius
15568,Ricki Stern
15569,Ricky Blitt
15570,Ricky Gervais
15571,Ricky Lau
15572,Ricky Rijneke
15573,Ricky Schroder
15574,Ricky Tognazzi
15575,Ricky Wood
15576,Rico Chung Kai-Cheong
15577,Ricou Browning
15578,Ridley Scott
15579,Rigoberto Castañeda
15580,Rigoberto Pérezcano
15581,Rik Swartzwelder
15582,Riki Lindhome
15583,Riki Okamura
15584,Riku Suokas
15585,Riley Stearns
15586,Riley Thomson
15587,Ringan Ledwidge
15588,Ringo Lam
15589,Ringo Starr
15590,Rinko Kikuchi
15591,Rino Di Silvestro
15592,Rintaro
15593,Rintaro Mayuzumi
15594,Rip Torn
15595,Riri Riza
15596,Risa Bramon Garcia
15597,Risto Jarva
15598,Risto Orko
15599,Risto Topaloski
15600,Rita Merson
15601,Ritesh Batra
15602,Rithy Panh
15603,Riton Liebman
15604,Ritu Sarin
15605,Rituparno Ghosh
15606,Ritwik Ghatak
15607,Riyad Barmania
15608,Roar Uthaug
15609,Rob Ashford
15610,Rob Baard
15611,Rob Bowman
15612,Rob Bruce
15613,Rob Burke
15614,Rob Burnett
15615,Rob Cohen
15616,Rob Connolly
15617,Rob Cowan
15618,Rob Diamond
15619,Rob Dipple
15620,Rob Epstein
15621,Rob Fruchtman
15622,Rob Gibbs
15623,Rob Grant
15624,Rob Green
15625,Rob Hardy
15626,Rob Hedden
15627,Rob Heydon
15628,Rob Hodselmans
15629,Rob Klug
15630,Rob Kuhns
15631,Rob LaDuca
15632,Rob Lemkin
15633,Rob Letterman
15634,Rob Lindsay
15635,Rob Marshall
15636,Rob McKittrick
15637,Rob McLellan
15638,Rob Meltzer
15639,Rob Meyer
15640,Rob Minkoff
15641,Rob Moretti
15642,Rob Morrow
15643,Rob Pearlstein
15644,Rob Pritts
15645,Rob Reiner
15646,Rob Schmidt
15647,Rob Schneider
15648,Rob Schröder
15649,Rob Sitch
15650,Rob Spera
15651,Rob Stefaniuk
15652,Rob Stewart
15653,Rob Thomas
15654,Rob VanAlkemade
15655,Rob Walker
15656,Rob Weiss
15657,Rob Williams
15658,Rob Zombie
15659,Robb Moss
15660,Robb Wells
15661,Robbe De Hert
15662,Robbie Bryan
15663,Robbie Cavolina
15664,Robbie Pickering
15665,Robbins Barstow
15666,Robby Grewal
15667,Robby Henson
15668,Robert A. Endelson
15669,Robert A. Masciantonio
15670,Robert Abel
15671,Robert Adetuyi
15672,Robert Alan Aurthur
15673,Robert Aldrich
15674,Robert Allan Ackerman
15675,Robert Allen Schnitzer
15676,Robert Altman
15677,Robert Alton
15678,Robert Amram
15679,Robert Angelo
15680,Robert Asher
15681,Robert B. Weide
15682,Robert Baca
15683,Robert Barrett
15684,Robert Barry Ptolemy
15685,Robert Benton
15686,Robert Berger
15687,Robert Berlinger
15688,Robert Bierman
15689,Robert Boocheck
15690,Robert Boris
15691,Robert Bralver
15692,Robert Bresson
15693,Robert Brinkmann
15694,Robert Budreau
15695,Robert Butler
15696,Robert C. Cooper
15697,Robert C. Dertano
15698,Robert C. Ramirez
15699,Robert Cannan
15700,Robert Capelli Jr.
15701,Robert Carl Cohen
15702,Robert Carlyle
15703,Robert Cary
15704,Robert Celestino
15705,Robert Child
15706,Robert Cibis
15707,Robert Clarke
15708,Robert Clouse
15709,Robert Cohen
15710,Robert Collector
15711,Robert Collison
15712,Robert Connolly
15713,Robert Conway
15714,Robert Cooley
15715,Robert Cormack
15716,Robert Crombie
15717,Robert Cuffley
15718,Robert Culp
15719,Robert D. Siegel
15720,Robert D. Webb
15721,Robert Dalva
15722,Robert Davi
15723,Robert Day
15724,Robert De Niro
15725,Robert DeFranco
15726,Robert Denny
15727,Robert Deubel
15728,Robert Dornhelm
15729,Robert Downey Sr.
15730,Robert Drew
15731,Robert Duvall
15732,Robert Dyke
15733,Robert Edwards
15734,Robert Eggers
15735,Robert Ellis Miller
15736,Robert Emenegger
15737,Robert Emmett Tansey
15738,Robert Englund
15739,Robert Enrico
15740,Robert Erickson
15741,Robert Ethan Gunnerson
15742,Robert F. Hill
15743,Robert F. McGowan
15744,Robert F. Slatzer
15745,Robert Fantinatto
15746,Robert Favreau
15747,Robert Fiore
15748,Robert Florey
15749,Robert Fortier
15750,Robert Fowler
15751,Robert Frank
15752,Robert Freeman
15753,Robert Fuest
15754,Robert G. Vignola
15755,Robert Gardner
15756,Robert Gist
15757,Robert Gliński
15758,Robert Gordon
15759,Robert Greene
15760,Robert Greenwald
15761,Robert Guenette
15762,Robert Guédiguian
15763,Robert H. Gardner
15764,Robert H. Gwinn
15765,Robert H. Lieberman
15766,Robert Hall
15767,Robert Hamer
15768,Robert Hammer
15769,Robert Harling
15770,Robert Harmon
15771,Robert Hartford-Davis
15772,Robert Hasfogel
15773,Robert Heath
15774,Robert Hendrickson
15775,Robert Hessens
15776,Robert Hiltzik
15777,Robert Hossein
15778,Robert Houston
15779,Robert Hughes
15780,Robert Hutton
15781,Robert Iscove
15782,Robert J. Flaherty
15783,Robert J. Gurney Jr.
15784,Robert J. Rosenthal
15785,Robert J. Siegel
15786,Robert Jan Westdijk
15787,Robert K. Weiss
15788,Robert Kane Pappas
15789,Robert Kaylor
15790,Robert Kenner
15791,Robert Kirbyson
15792,Robert Kirk
15793,Robert Kiviat
15794,Robert Klane
15795,Robert Kouba
15796,Robert Krakower
15797,Robert Kramer
15798,Robert Krause
15799,Robert Kubilos
15800,Robert Kurtzman
15801,Robert L. Collins
15802,Robert L. Levy
15803,Robert L. Lippert
15804,Robert Lamoureux
15805,Robert Leacock
15806,Robert Lee
15807,Robert Lee King
15808,Robert Legato
15809,Robert Lepage
15810,Robert Lewis
15811,Robert Lieberman
15812,Robert Lillhonga
15813,Robert Longo
15814,Robert Lorenz
15815,Robert Lovy
15816,Robert Luketic
15817,Robert Lynn
15818,Robert Löbel
15819,Robert M. Young
15820,Robert Malenfant
15821,Robert Malone
15822,Robert Mandel
15823,Robert Manganelli
15824,Robert Mann
15825,Robert Marcarelli
15826,Robert Markowitz
15827,Robert Martin Carroll
15828,Robert May
15829,Robert McCallum
15830,Robert McKimson
15831,Robert Mearns
15832,Robert Meyer Burnett
15833,Robert Michaels
15834,Robert Mond
15835,Robert Monderie
15836,Robert Montgomery
15837,Robert Moore
15838,Robert Moresco
15839,Robert Morgan
15840,Robert Mrazek
15841,Robert Mugge
15842,Robert Mullan
15843,Robert Mulligan
15844,Robert N. Bradbury
15845,Robert Nathan
15846,Robert Nelson
15847,Robert Nixon
15848,Robert O'Hara
15849,Robert Olsen
15850,Robert Oppel
15851,Robert Parigi
15852,Robert Parrish
15853,Robert Patton-Spruill
15854,Robert Pirosh
15855,Robert Pratten
15856,Robert Pulcini
15857,Robert Radler
15858,Robert Redford
15859,Robert Resnikoff
15860,Robert Riskin
15861,Robert Rodriguez
15862,Robert Rosenberg
15863,Robert Rossen
15864,Robert Rugan
15865,Robert S. Baker
15866,Robert S. Fiveson
15867,Robert Sahakyants
15868,Robert Saitzyk
15869,Robert Salis
15870,Robert Sarkies
15871,Robert Scheerer
15872,Robert Schmidt
15873,Robert Schwartzman
15874,Robert Schwentke
15875,Robert Scott
15876,Robert Shallcross
15877,Robert Shaye
15878,Robert Sigl
15879,Robert Siodmak
15880,Robert Smithson
15881,Robert Sparks
15882,Robert Sparr
15883,Robert Stevenhagen
15884,Robert Stevens
15885,Robert Stevenson
15886,Robert Stone
15887,Robert Stromberg
15888,Robert Taleghany
15889,Robert Taylor
15890,Robert Thalheim
15891,Robert Tinnell
15892,Robert Totten
15893,Robert Towne
15894,Robert Townsend
15895,Robert Uth
15896,Robert Valley
15897,Robert Vernay
15898,Robert Vernon
15899,Robert Veze
15900,Robert Vince
15901,Robert Vincent O'Neill
15902,Robert Voskanian
15903,Robert Walker
15904,Robert Wiene
15905,Robert Wilde
15906,Robert Wise
15907,Robert Wuhl
15908,Robert Young
15909,Robert Youngson
15910,Robert Z. Leonard
15911,Robert Zemeckis
15912,Robert-Adrian Pejo
15913,Roberta Findlay
15914,Roberta Grossman
15915,Roberta Marques
15916,Roberto Andò
15917,Roberto Benabib
15918,Roberto Benigni
15919,Roberto Berliner
15920,Roberto Bianchi Montero
15921,Roberto Castón
15922,Roberto Catani
15923,Roberto Doveris
15924,Roberto Faenza
15925,Roberto Fiesco
15926,Roberto Gavaldón
15927,Roberto Girault
15928,Roberto Hernández
15929,Roberto Infascelli
15930,Roberto Malenotti
15931,Roberto Minervini
15932,Roberto Orazi
15933,Roberto Rossellini
15934,Roberto Santucci
15935,Roberto Sneider
15936,Roberto del Piccolo
15937,Roberts Gannaway
15938,Robin Blazak
15939,Robin Budd
15940,Robin Campillo
15941,Robin Dunne
15942,Robin Hardy
15943,Robin Hessman
15944,Robin Nations
15945,Robin Pront
15946,Robin Schiff
15947,Robin Schmidt
15948,Robin Sheppard
15949,Robin Steele
15950,Robin Swicord
15951,Robinson Devor
15952,Rocco DeVilliers
15953,Rocco Papaleo
15954,Rocco Urbisci
15955,Rocio Cano
15956,Rock Baijnauth
15957,Rockne S. O'Bannon
15958,Rocko Schamoni
15959,Rocky Lang
15960,Rocky Morton
15961,Rod Amateau
15962,Rod Blackhurst
15963,Rod Daniel
15964,Rod Hardy
15965,Rod Holcomb
15966,Rod Lurie
15967,Roddy McDowall
15968,Rodger Grossman
15969,Rodman Flender
15970,Rodney Ascher
15971,Rodney Bennett
15972,Rodney Gibbons
15973,Rodney McDonald
15974,Rodolphe Lauga
15975,Rodolphe Marconi
15976,Rodrigo Aragão
15977,Rodrigo Bellott
15978,Rodrigo Blaas
15979,Rodrigo Cortés
15980,Rodrigo García
15981,Rodrigo Gasparini
15982,Rodrigo Grande
15983,Rodrigo Gudiño
15984,Rodrigo Moreno
15985,Rodrigo Plá
15986,Rodrigo Sopeña
15987,Rodrigo Sorogoyen
15988,Rodrigue Jean
15989,Rody Claude
15990,Roel Mondelaers
15991,Roel Reiné
15992,Roeland Kerbosch
15993,Rogelio A. González
15994,Roger Allers
15995,Roger Avary
15996,Roger Cardinal
15997,Roger Christian
15998,Roger Corman
15999,Roger Delattre
16000,Roger Donaldson
16001,Roger Duchowny
16002,Roger Gnoan M'Bala
16003,Roger Goldby
16004,Roger Gould
16005,Roger Graef
16006,Roger Gual
16007,Roger Hedden
16008,Roger Holzberg
16009,Roger Kay
16010,Roger Kumble
16011,Roger Mainwood
16012,Roger Melvin
16013,Roger Michell
16014,Roger Nygard
16015,Roger Ross Williams
16016,Roger Roth
16017,Roger Spottiswoode
16018,Roger Vadim
16019,Roger Waters
16020,Roger Watkins
16021,Roger Young
16022,Rogério Sganzerla
16023,Rohan Sippy
16024,Rohit Colin Rao
16025,Rohit Dhawan
16026,Rohit Roy
16027,Rohit Shetty
16028,Rok Biček
16029,Rokhsareh Ghaem Maghami
16030,Roko Belic
16031,Rokuro Mochizuki
16032,Rolan Bykov
16033,Roland Denning
16034,Roland Emmerich
16035,Roland Joffé
16036,Roland Mesa
16037,Roland Reber
16038,Roland Schrotthofer
16039,Roland Suso Richter
16040,Roland Vranik
16041,Roland West
16042,Roland af Hällström
16043,Rolando Colla
16044,Rolando Ravello
16045,Rolf Forsberg
16046,Rolf Hädrich
16047,Rolf Lyssy
16048,Rolf Olsen
16049,Rolf Schübel
16050,Rolf Silber
16051,Rolf de Heer
16052,Rolfe Kanefsky
16053,Rollin Binzer
16054,Romain Basset
16055,Romain Gavras
16056,Romain Goupil
16057,Romain Lévy
16058,Roman Balayan
16059,Roman Cheung
16060,Roman Coppola
16061,Roman Davydov
16062,Roman Kachanov
16063,Roman Karimov
16064,Roman Polanski
16065,Roman Prygunov
16066,Roman Volobuev
16067,Roman Vávra
16068,Roman Zaluski
16069,Roman Załuski
16070,Romano Scavolini
16071,Romolo Guerrieri
16072,Romuald Karmakar
16073,Ron Carlson
16074,Ron Casden
16075,Ron Chapman
16076,Ron Clements
16077,Ron Daniels
16078,Ron Davis
16079,Ron Dorfman
16080,Ron Field
16081,Ron Frank
16082,Ron Fricke
16083,Ron Howard
16084,Ron Joy
16085,Ron Judkins
16086,Ron Krauss
16087,Ron Lagomarsino
16088,Ron Link
16089,Ron Mann
16090,Ron Morales
16091,Ron Nyswaner
16092,Ron Oliver
16093,Ron Ormond
16094,Ron Satlof
16095,Ron Satloff
16096,Ron Scalpello
16097,Ron Senkowski
16098,Ron Shelton
16099,Ron Silver
16100,Ron Underwood
16101,Ron Winston
16102,Rona Mark
16103,Ronald Bronstein
16104,Ronald F. Maxwell
16105,Ronald Neame
16106,Ronald V. Ashcroft
16107,Ronan Burke
16108,Roni Ezra
16109,Ronit Elkabetz
16110,Ronna Gradus
16111,Ronnie Khalil
16112,Ronnie Sandahl
16113,Ronnie Thompson
16114,Ronnie del Carmen
16115,Ronny Yu
16116,Rory B. Quintos
16117,Rory Kelly
16118,Rory Kennedy
16119,Rory McHenry
16120,Rory Rooney
16121,Rosa Karo
16122,Rosa von Praunheim
16123,Rosane Svartman
16124,Rosanna Arquette
16125,Rosario Roveto Jr.
16126,Roschdy Zem
16127,Roscoe 'Fatty' Arbuckle
16128,Rose Bosch
16129,Rose Rosenblatt
16130,Rose Troche
16131,Roselyne Bosch
16132,Rosemarie Turko
16133,Rosemary Myers
16134,Rosemary Rodriguez
16135,Rosie Thomas
16136,Rospo Pallenberg
16137,Ross Adam
16138,Ross Ashcroft
16139,Ross Duffer
16140,Ross Finkel
16141,Ross Kagan Marks
16142,Ross Katz
16143,Ross Kauffman
16144,Ross McElwee
16145,Ross Partridge
16146,Ross Patterson
16147,Ross Shuman
16148,Ross Wilson
16149,Rossano Brazzi
16150,Rosser Goodman
16151,Rosshan Andrrews
16152,Rotimi Rainwater
16153,Rouben Mamoulian
16154,Rouzbeh Rashidi
16155,Rowan Athale
16156,Rowan Joffe
16157,Rowan Woods
16158,Rowdy Herrington
16159,Rowland Brown
16160,Rowland V. Lee
16161,Roxanne Benjamin
16162,Roxanne Meadows
16163,Roxy Shih
16164,Roy Allen Smith
16165,Roy Andersson
16166,Roy Boulting
16167,Roy Burdine
16168,Roy Chow Hin-Yeung
16169,Roy Del Ruth
16170,Roy Frumkes
16171,Roy Goddard
16172,Roy Huggins
16173,Roy Knyrim
16174,Roy London
16175,Roy Rezaali
16176,Roy Rowland
16177,Roy T. Wood
16178,Roy Ward Baker
16179,Roy William Neill
16180,Royale Watkins
16181,Royce Toni
16182,Royston Tan
16183,Ruairi Robinson
16184,Ruba Nadda
16185,Ruben Alves
16186,Ruben Fleischer
16187,Ruben Smit
16188,Ruben Östlund
16189,Ruby LaRocca
16190,Rubén Galindo
16191,Rubén Mendoza
16192,Rucha Humnabadkar
16193,Rudi Dolezal
16194,Rudi Lagemann
16195,Rudi Rosenberg
16196,Rudi Van den Bossche
16197,Rudolf Ising
16198,Rudolf Schündler
16199,Rudolf Thome
16200,Rudolf van den Berg
16201,Rudolph Maté
16202,Rudy De Luca
16203,Rudy Poe
16204,Rudy Soedjarwo
16205,Ruedi Gerber
16206,Rufus Norris
16207,Ruggero Deodato
16208,Ruggero Maccari
16209,Rui Santos
16210,Rumi Jaffery
16211,Rumle Hammerich
16212,Run Wrake
16213,Rune Denstad Langlo
16214,Rune Schjøtt
16215,Rupert Edwards
16216,Rupert Glasson
16217,Rupert Goold
16218,Rupert Harvey
16219,Rupert Hitzig
16220,Rupert Hughes
16221,Rupert Julian
16222,Rupert Murray
16223,Rupert Sanders
16224,Rupert Wainwright
16225,Rupert Wyatt
16226,Ruslan Baltzer
16227,Russ Hexter
16228,Russ Malkin
16229,Russ Mayberry
16230,Russ Meyer
16231,Russ Parr
16232,Russell Appling
16233,Russell Barnes
16234,Russell Crowe
16235,Russell DeGrazier
16236,Russell Holt
16237,Russell Howard
16238,Russell Leigh Sharman
16239,Russell Mack
16240,Russell Michaels
16241,Russell Mulcahy
16242,Russell P. Marleau
16243,Russell Rouse
16244,Russell Solberg
16245,Russell Thomas
16246,Rustam Branaman
16247,Rusty Cundieff
16248,Rusty Lemorande
16249,Rusty Sachs
16250,Ruth Ann Baldwin
16251,Ruth Michelly
16252,Ruth Orkin
16253,Ruth Platt
16254,Ruud van Hemert
16255,Ruxandra Medrea
16256,Ruxandra Zenide
16257,Ruy Guerra
16258,Ry Russo-Young
16259,Ryan Andrews
16260,Ryan Barton-Grimley
16261,Ryan Bergmann
16262,Ryan Combs
16263,Ryan Coogler
16264,Ryan Craig
16265,Ryan Darst
16266,Ryan Eslinger
16267,Ryan Ferguson
16268,Ryan Fleck
16269,Ryan Gosling
16270,Ryan Lacen
16271,Ryan Larkin
16272,Ryan Lee Driscoll
16273,Ryan Little
16274,Ryan M. Kennedy
16275,Ryan McGarry
16276,Ryan McGinley
16277,Ryan McKinney
16278,Ryan Mitchelle
16279,Ryan Miyamoto
16280,Ryan Moore
16281,Ryan Murdock
16282,Ryan Murphy
16283,Ryan Nicholson
16284,Ryan Page
16285,Ryan Perez
16286,Ryan Phillippe
16287,Ryan Piers Williams
16288,Ryan Polito
16289,Ryan Redford
16290,Ryan Richmond
16291,Ryan Sage
16292,Ryan Schifrin
16293,Ryan Schwartz
16294,Ryan Shiraki
16295,Ryan Simons
16296,Ryan Smith
16297,Ryan Stevens Harris
16298,Ryan Trecartin
16299,Ryan Welsh
16300,Ryan White
16301,Ryan Wise
16302,Ryo Nishimura
16303,Ryoo Seung-jin
16304,Ryoo Seung-wan
16305,Ryosuke Hashiguchi
16306,Ryota Nakano
16307,Ryotaro Muramatsu
16308,Ryoutarou Makihara
16309,Ryszard Bugajski
16310,Ryszard Zatorski
16311,Ryuichi Hiroki
16312,Ryuichi Takamori
16313,Ryuta Miyake
16314,Ryuta Tazaki
16315,Ryutaro Nakamura
16316,Ryû Murakami
16317,Ryûhei Kitamura
16318,Ryūichi Yagi
16319,Régis Roinsard
16320,Régis Wargnier
16321,Réka Bucsi
16322,Rémi Bezançon
16323,Rémi Chayé
16324,Rémi Lange
16325,Rémi Mauger
16326,Rémy Belvaux
16327,Rémy Duchemin
16328,Rúnar Rúnarsson
16329,Rüdiger Suchsland
16330,Rüdiger Sünner
16331,S. Craig Zahler
16332,S. J. Surya
16333,S. Lee Pogostin
16334,S. Mardanin
16335,S. S. Wilson
16336,S. Shankar
16337,S. Sylvan Simon
16338,S. U. Arunkumar
16339,S.F. Brownrigg
16340,S.J. Clarkson
16341,S.J. Evans
16342,S.R. Bindler
16343,S.S. Rajamouli
16344,SABU
16345,Saam Farahmand
16346,Saara Cantell
16347,Sabbir Khan
16348,Sabiha Sumar
16349,Sabina Guzzanti
16350,Sabine Bernardi
16351,Sabine Gisiger
16352,Sacha Bennett
16353,Sacha Gervasi
16354,Sacha Goedegebure
16355,Sacha Guitry
16356,Sacha Jenkins
16357,Sacha Polak
16358,Sacha Wolff
16359,Sachin
16360,Sachin Bajaj
16361,Sachin Kundalkar
16362,Sadao Yamanaka
16363,Sadyk Sher-Niyaz
16364,Saeed Roustayi
16365,Saeed Soheili
16366,Safy Nebbou
16367,Sagar Ballary
16368,Sai Paranjape
16369,Sajid
16370,Sajid Khan
16371,Sajid Nadiadwala
16372,Sakari Kirjavainen
16373,Sakari Rimminen
16374,Sakichi Satô
16375,Salam Bappu
16376,Salamat Mukhammed-Ali
16377,Salim Akil
16378,Sally El Hosaini
16379,Sally Field
16380,Sally George
16381,Sally Mattison
16382,Sally Potter
16383,Sally Wainwright
16384,Salomé Breziner
16385,Salvador Calvo
16386,Salvador Carrasco
16387,Salvador García Ruiz
16388,Salvador Litvak
16389,Salvador del Solar
16390,Salvatore Ficarra
16391,Salvatore Mereu
16392,Salvatore Samperi
16393,Sam Auster
16394,Sam Bozzo
16395,Sam Cullman
16396,Sam Drog
16397,Sam Dunn
16398,Sam Esmail
16399,Sam Fell
16400,Sam Firstenberg
16401,Sam Fischer	
16402,Sam Fleischner
16403,Sam Friedlander
16404,Sam Garbarski
16405,Sam George
16406,Sam Gorski
16407,Sam Green
16408,Sam Grossman
16409,Sam Henry Kass
16410,Sam Hoare
16411,Sam Irvin
16412,Sam Jaeger
16413,Sam Jaimes
16414,Sam Jones
16415,Sam Kadi
16416,Sam Levinson
16417,Sam Liu
16418,Sam Macon
16419,Sam Mendes
16420,Sam Miller
16421,Sam Milman
16422,Sam Newfield
16423,Sam O'Steen
16424,Sam Peckinpah
16425,Sam Pillsbury
16426,Sam Qualiana
16427,Sam Raimi
16428,Sam Seder
16429,Sam Shepard
16430,Sam Taylor
16431,Sam Taylor-Johnson
16432,Sam Wainwright Douglas
16433,Sam Wanamaker
16434,Sam Weisman
16435,Sam Wood
16436,Sam Wrench
16437,Sam de Jong
16438,Samad Davis
16439,Samantha Buck
16440,Samantha Fuller
16441,Samantha Futerman
16442,Samantha Grant
16443,Samantha Lang
16444,Samantha Morton
